Detail URL,Title,Salary,Contract Type,Job Type,Location
https://www.reed.co.uk/jobs/investment-banking-graduate/51493394?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Investment Banking Graduate ,"£30,000 - £35,000 per annum",Permanent,full-time,Edinburgh Midlothian
https://www.reed.co.uk/jobs/investment-banking-graduate/51493402?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Investment Banking Graduate ,"£30,000 - £35,000 per annum",Permanent,full-time,Glasgow Lanarkshire
https://www.reed.co.uk/jobs/investment-banking-graduate/51493428?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Investment Banking Graduate ,"£30,000 - £35,000 per annum",Permanent,full-time,Canary Wharf London
https://www.reed.co.uk/jobs/investment-banking-graduate/51493446?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Investment Banking Graduate ,"£30,000 - £35,000 per annum",Permanent,full-time,Birmingham West Midlands
https://www.reed.co.uk/jobs/compliance-analyst/52082956?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Compliance Analyst   ,"£35,000 - £45,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-technical-architecture-analyst/52147432?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior Technical Architecture Analyst,"£70,000 - £100,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-technical-architecture-analyst/52147456?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior Technical Architecture Analyst,Salary negotiable,Permanent,full-time,Leeds West Yorkshire
https://www.reed.co.uk/jobs/sap-analyst/52158409?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,SAP Analyst,Competitive salary,Permanent,full-time,Eastleigh Hampshire
https://www.reed.co.uk/jobs/senior-commercial-analyst/52242182?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior Commercial Analyst,"£40,000 - £45,000 per annum",Permanent,full-time,Bolton Lancashire
https://www.reed.co.uk/jobs/senior-data-specialist/52189864?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior Data Specialist,"£50,000 - £65,000 per annum",Permanent,full-time,Glasgow Lanarkshire
https://www.reed.co.uk/jobs/finance-analyst-development-projects/52176986?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Finance Analyst - Development Projects,"£35,000 - £40,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/senior-erp-support-analyst/52122133?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior ERP Support Analyst,"£40,000 per annum",Permanent,full-time,Reading Berkshire
https://www.reed.co.uk/jobs/senior-data-analyst/52265603?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior Data Analyst,Competitive salary,Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/supply-chain/52252556?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Supply Chain,"£30,000 - £40,000 per annum, inc benefits",Permanent,full-time,Huddersfield West Yorkshire
https://www.reed.co.uk/jobs/procurement/52253072?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Procurement,"£30,000 - £40,000 per annum, inc benefits",Permanent,full-time,Tandem West Yorkshire
https://www.reed.co.uk/jobs/billing-analyst/52150940?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Billing Analyst ,£140.00 - £190.00 per day,Contract,full-time,Reading Berkshire
https://www.reed.co.uk/jobs/problem-change-analyst-1-year-ftc/52032443?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Problem & Change Analyst - 1 Year FTC,"£30,000 - £32,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/finance-analyst/52245436?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Finance Analyst,£300.00 - £400.00 per day,Contract,full-time,London South East England
https://www.reed.co.uk/jobs/client-services-analyst-french-speaking/52167482?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Client Services Analyst French Speaking,"£45,000 - £50,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/applications-analyst/52220732?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Applications Analyst,"£27,500 - £28,500 per annum",Permanent,full-time,Shirley West Midlands
https://www.reed.co.uk/jobs/2nd-line-engineer/52155877?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,2nd Line Engineer,"£30,000 - £40,000 per annum",Permanent,full-time,Peterborough Cambridgeshire
https://www.reed.co.uk/jobs/senior-financial-planning-system-analyst/52253572?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior Financial Planning System Analyst,"£41,887 - £45,740 per annum",Permanent,full-time,Croydon Surrey
https://www.reed.co.uk/jobs/finance-analyst/52025934?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Finance Analyst,"£35,000 - £40,000 per annum",Permanent,full-time,Wellingborough Northamptonshire
https://www.reed.co.uk/jobs/senior-business-analyst-65k-remote/52168328?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior Business Analyst - £65K - Remote!,"£65,000 per annum",Permanent,full-time,Birmingham West Midlands
https://www.reed.co.uk/jobs/pension-analyst/52097388?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Pension Analyst,"£23,000 - £30,000 per annum",Permanent,full-time,Hemel Hempstead Hertfordshire
https://www.reed.co.uk/jobs/business-analyst/52254374?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Business Analyst,"£50,000 - £60,000 per annum",Permanent,full-time,Gateshead Tyne And Wear
https://www.reed.co.uk/jobs/business-analyst/52132885?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Business Analyst,"£60,000 - £75,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/qube-systems-analyst/52143768?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,QUBE Systems Analyst,"£40,000 - £60,000 per annum, inc benefits",Contract,full-time,South Yorkshire Yorkshire and Humberside
https://www.reed.co.uk/jobs/senior-test-analyst/52216679?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Senior Test Analyst,£350.00 - £400.00 per day,Contract,full-time,London South East England
https://www.reed.co.uk/jobs/security-analyst/52160286?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Security Analyst,"£35,000 - £45,000 per annum",Permanent,full-time,Gateshead Tyne And Wear
https://www.reed.co.uk/jobs/temporary-customs-analyst/52233702?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Temporary Customs Analyst,£15.00 - £21.00 per hour,Temporary,full-time,Uxbridge Middlesex
https://www.reed.co.uk/jobs/supply-chain-analyst/52252547?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D46,Supply Chain Analyst,"£30,000 - £40,000 per annum, inc benefits",Permanent,full-time,Huddersfield West Yorkshire
https://www.reed.co.uk/jobs/ap-analyst/52052248?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,AP Analyst,"£24,000 - £27,000 per annum",Temporary,full-time,Gloucester Gloucestershire
https://www.reed.co.uk/jobs/senior-erp-support-analyst/52122133?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Senior ERP Support Analyst,"£40,000 per annum",Permanent,full-time,Reading Berkshire
https://www.reed.co.uk/jobs/applications-analyst/52220732?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Applications Analyst,"£27,500 - £28,500 per annum",Permanent,full-time,Shirley West Midlands
https://www.reed.co.uk/jobs/senior-modelling-lead-fully-flexible-employer/52120998?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Senior Modelling lead - Fully flexible employer,"£65,000 - £85,000 per annum, inc benefits",Permanent,full-time,Bradford West Yorkshire
https://www.reed.co.uk/jobs/billing-analyst/52150940?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Billing Analyst ,£140.00 - £190.00 per day,Contract,full-time,Reading Berkshire
https://www.reed.co.uk/jobs/change-analyst/52057201?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Change Analyst,"£36,000 - £42,000 per annum",Permanent,full-time,Cardiff South Glamorgan
https://www.reed.co.uk/jobs/pricing-analyst/52118144?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Pricing Analyst,"£35,000 - £50,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/supply-chain/52252556?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Supply Chain,"£30,000 - £40,000 per annum, inc benefits",Permanent,full-time,Huddersfield West Yorkshire
https://www.reed.co.uk/jobs/procurement/52253072?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Procurement,"£30,000 - £40,000 per annum, inc benefits",Permanent,full-time,Tandem West Yorkshire
https://www.reed.co.uk/jobs/accounts-assistant-cost-analyst/52179173?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Accounts Assistant Cost Analyst,Competitive salary,Permanent,full-time,Leominster Herefordshire
https://www.reed.co.uk/jobs/cost-and-inventory-finance-assistant/52243210?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Cost and Inventory Finance Assistant,"£27,000 - £30,000 per annum",Permanent,full-time,Maidstone Kent
https://www.reed.co.uk/jobs/global-logistics-analyst/52217507?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Global Logistics Analyst,"£45,000 - £55,000 per annum",Permanent,full-time,Cheshire North West England
https://www.reed.co.uk/jobs/finance-analyst/52245436?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Finance Analyst,£300.00 - £400.00 per day,Contract,full-time,London South East England
https://www.reed.co.uk/jobs/senior-financial-planning-system-analyst/52253572?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Senior Financial Planning System Analyst,"£41,887 - £45,740 per annum",Permanent,full-time,Croydon Surrey
https://www.reed.co.uk/jobs/finance-analyst/52025934?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Finance Analyst,"£35,000 - £40,000 per annum",Permanent,full-time,Wellingborough Northamptonshire
https://www.reed.co.uk/jobs/client-services-analyst-french-speaking/52167482?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Client Services Analyst French Speaking,"£45,000 - £50,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/reward-and-benefits-analyst/52131971?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Reward and Benefits Analyst,"£35,000 - £40,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/bi-reporting-analyst/52243502?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,BI Reporting Analyst,£275.00 per day,Contract,full-time,London South East England
https://www.reed.co.uk/jobs/junior-treasury-analyst/52105570?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,junior treasury analyst,"£25,000 - £35,000 per annum",Permanent,full-time,Lancashire North West England
https://www.reed.co.uk/jobs/senior-business-analyst-65k-remote/52168328?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Senior Business Analyst - £65K - Remote!,"£65,000 per annum",Permanent,full-time,Birmingham West Midlands
https://www.reed.co.uk/jobs/pension-analyst/52097388?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Pension Analyst,"£23,000 - £30,000 per annum",Permanent,full-time,Hemel Hempstead Hertfordshire
https://www.reed.co.uk/jobs/asbestos-surveyor/52239492?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Asbestos Surveyor,"£22,000 - £35,000 per annum, inc benefits",Permanent,full-time,Liverpool Merseyside
https://www.reed.co.uk/jobs/security-analyst/52160286?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Security Analyst,"£35,000 - £45,000 per annum",Permanent,full-time,Gateshead Tyne And Wear
https://www.reed.co.uk/jobs/senior-it-cyber-security-analyst-south-coast-or-south-east-uk/52200002?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Senior IT Cyber Security Analyst - South Coast or South East UK,"£45,000 per annum",Permanent,full-time,Dorset South West England
https://www.reed.co.uk/jobs/senior-test-analyst/52216679?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Senior Test Analyst,£350.00 - £400.00 per day,Contract,full-time,London South East England
https://www.reed.co.uk/jobs/senior-it-cyber-security-analyst-uk/52077362?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Senior IT Cyber Security Analyst - UK,"£45,000 per annum",Permanent,full-time,Dorset South West England
https://www.reed.co.uk/jobs/senior-loan-processing-analyst-sme-lending/52169014?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Senior Loan Processing Analyst - SME Lending,"£40,000 - £50,000 per annum",Permanent,full-time,Birmingham West Midlands
https://www.reed.co.uk/jobs/temporary-customs-analyst/52233702?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Temporary Customs Analyst,£15.00 - £21.00 per hour,Temporary,full-time,Uxbridge Middlesex
https://www.reed.co.uk/jobs/service-desk-analyst/52206452?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Service Desk Analyst,£14.00 - £15.00 per hour,Contract,full-time,Bournemouth Dorset
https://www.reed.co.uk/jobs/business-systems-analyst/52130583?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Business Systems Analyst,"£35,000 - £40,000 per annum",Contract,full-time,London South East England
https://www.reed.co.uk/jobs/supply-chain-analyst/52252547?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Supply Chain Analyst,"£30,000 - £40,000 per annum, inc benefits",Permanent,full-time,Huddersfield West Yorkshire
https://www.reed.co.uk/jobs/graduate-digital-forensic-analyst-fighting-real-life-crime/52188390?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Graduate Digital Forensic Analyst Fighting Real life Crime},"£22,400 per annum",Permanent,full-time,Stoke-on-Trent Staffordshire
https://www.reed.co.uk/jobs/service-desk-analyst/52205666?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Service Desk Analyst,Salary negotiable,Permanent,full-time,Leatherhead Surrey
https://www.reed.co.uk/jobs/application-support-engineer/52274306?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D45,Application Support Engineer,"£45,000 - £55,000 per annum",Permanent,full-time,Warrington Cheshire
https://www.reed.co.uk/jobs/senior-administration-assistant/52180432?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Senior Administration Assistant,"£14.29 per hour, inc benefits",Temporary,full-time,Manchester Lancashire
https://www.reed.co.uk/jobs/reward-and-benefits-analyst/52232540?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Reward and Benefits Analyst,"£35,000 - £40,000 per annum",Permanent,full-time,London South East England
https://www.reed.co.uk/jobs/commercial-finance-analyst/51859405?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Commercial Finance Analyst,"£38,000 - £45,000 per annum",Permanent,full-time,Manchester Lancashire
https://www.reed.co.uk/jobs/supply-chain-analyst/52086074?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Supply Chain Analyst,"£48,000 - £52,000 per annum",Permanent,full-time,Braunstone Leicestershire
https://www.reed.co.uk/jobs/procurement/52252559?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Procurement,"£30,000 - £40,000 per annum, inc benefits",Permanent,full-time,Huddersfield West Yorkshire
https://www.reed.co.uk/jobs/asbestos-site-analyst/52036129?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Asbestos Site  Analyst,"£35,000 per annum, negotiable, inc benefits",Permanent,full-time,Reading Berkshire
https://www.reed.co.uk/jobs/rewards-analyst/51170402?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Rewards Analyst,Salary negotiable,Permanent,full-time,City of London London
https://www.reed.co.uk/jobs/graduate-research-assistant/52208392?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Graduate Research Assistant,£11.00 - £12.00 per hour,Contract,full-time,Cheltenham Gloucestershire
https://www.reed.co.uk/jobs/reward-analyst/52168530?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Reward Analyst,"£45,000 - £50,000 per annum",Contract,full-time,Crawley West Sussex
https://www.reed.co.uk/jobs/fp-a-analyst/52131159?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,FP&A Analyst,£300.00 - £500.00 per day,Temporary,full-time,West London London
https://www.reed.co.uk/jobs/demand-planner/52222421?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D44,Demand Planner,"£35,000 - £55,000 per annum",Permanent,full-time,Bridgend Mid Glamorgan
